radar_spacing,mode,trial,animals,detected,det_rate,road_entries,collisions,col_rate,warnings,vehicles_alerted,mean_latency_s,in_range_latency_s,awareness_pct,frozen_on_road_s,n_foraging,n_approaching,n_hesitating,n_crossing,n_frozen,n_fleeing,wall_seconds
20,aware,3,29,28,0.9655172413793104,19,1,0.05263157894736842,28,283,3.8035714285736497,0.3464285714288918,11.681944444446149,0.0,29,29,23,19,0,10,2.3204848766326904
20,aware,4,29,29,1.0,21,2,0.09523809523809523,29,289,5.003448275866345,0.27586206896592497,12.100000000001799,2.2000000000000006,29,29,25,21,1,8,2.313929796218872
20,aware,5,29,29,1.0,25,1,0.04,29,295,3.179310344832156,0.26896551724170703,12.100000000001799,0.0,29,29,29,25,0,4,2.264641046524048
20,aware,6,29,29,1.0,24,2,0.08333333333333333,29,293,3.6241379310372923,0.2758620689658054,12.100000000001799,0.0,29,29,28,24,0,5,2.386880397796631
20,aware,7,29,29,1.0,22,4,0.18181818181818182,29,295,2.844827586209383,0.2620689655173294,12.100000000001799,2.9000000000000012,29,29,26,22,1,7,2.263209819793701
20,aware,8,29,29,1.0,22,1,0.045454545454545456,29,292,3.079310344829878,0.22758620689682693,12.100000000001799,0.0,29,29,25,22,0,7,2.3040502071380615
20,aware,9,29,29,1.0,22,1,0.045454545454545456,29,295,4.04827586207375,0.43103448275908524,12.100000000001799,0.0,29,29,27,22,0,7,2.352733850479126
20,aware,10,29,29,1.0,21,1,0.047619047619047616,29,287,3.0931034482782676,0.2344827586211634,12.100000000001799,0.0,29,29,26,21,0,8,2.267557144165039
20,aware,11,29,29,1.0,21,0,0.0,29,289,4.444827586209792,0.30000000000034555,12.100000000001799,8.699999999999985,29,29,26,21,3,8,2.2649683952331543
20,aware,12,29,29,1.0,20,1,0.05,29,291,2.7896551724141796,0.42068965517270057,12.100000000001799,0.0,29,29,24,20,0,9,2.2786006927490234
20,aware,13,29,28,0.9655172413793104,23,1,0.043478260869565216,28,279,4.460714285722064,0.23214285714305408,11.683333333335037,5.999999999999995,29,29,27,23,2,7,2.23887300491333
20,aware,14,29,29,1.0,25,1,0.04,29,291,3.441379310347284,0.3586206896559988,12.100000000001799,0.0,29,29,28,25,0,4,2.2954537868499756
25,control,0,29,0,0.0,16,2,0.125,0,0,0.0,0.0,0.0,1.2,29,29,22,16,1,13,1.585451364517212
25,control,1,29,0,0.0,17,1,0.058823529411764705,0,0,0.0,0.0,0.0,7.999999999999988,29,29,21,17,3,13,1.577038288116455
25,control,2,29,0,0.0,18,5,0.2777777777777778,0,0,0.0,0.0,0.0,5.999999999999995,29,29,21,18,3,11,1.6622569561004639
25,control,3,29,0,0.0,20,5,0.25,0,0,0.0,0.0,0.0,7.39999999999999,29,29,24,21,4,9,1.6010773181915283
25,control,4,29,0,0.0,20,4,0.2,0,0,0.0,0.0,0.0,8.899999999999984,29,29,25,20,3,10,1.5608289241790771
25,control,5,29,0,0.0,22,2,0.09090909090909091,0,0,0.0,0.0,0.0,10.799999999999978,29,29,23,23,5,7,1.5491697788238525
25,control,6,29,0,0.0,21,3,0.14285714285714285,0,0,0.0,0.0,0.0,3.2000000000000015,29,29,23,22,2,8,1.5912690162658691
25,control,7,29,0,0.0,15,3,0.2,0,0,0.0,0.0,0.0,0.6,29,29,18,15,2,14,1.5460619926452637
25,control,8,29,0,0.0,15,4,0.26666666666666666,0,0,0.0,0.0,0.0,16.599999999999966,29,29,22,16,7,15,1.585547685623169
25,control,9,29,0,0.0,16,3,0.1875,0,0,0.0,0.0,0.0,20.200000000000017,29,29,24,17,7,14,1.5927402973175049
25,control,10,29,0,0.0,16,1,0.0625,0,0,0.0,0.0,0.0,9.499999999999982,29,29,21,17,3,14,1.5314099788665771
25,control,11,29,0,0.0,17,4,0.23529411764705882,0,0,0.0,0.0,0.0,13.09999999999997,29,29,24,17,5,14,1.5085475444793701
25,control,12,29,0,0.0,14,2,0.14285714285714285,0,0,0.0,0.0,0.0,6.099999999999994,29,29,18,14,3,15,1.6077466011047363
25,control,13,29,0,0.0,16,3,0.1875,0,0,0.0,0.0,0.0,0.8999999999999999,29,29,18,16,1,13,1.5727458000183105
25,control,14,29,0,0.0,15,2,0.13333333333333333,0,0,0.0,0.0,0.0,5.399999999999997,29,29,16,16,2,14,1.5182631015777588
25,detection,0,29,27,0.9310344827586207,21,2,0.09523809523809523,27,271,4.040740740745469,0.21851851851888296,11.263888888890497,0.0,29,29,25,21,0,8,2.101456642150879
25,detection,1,29,29,1.0,24,0,0.0,29,293,3.393103448279013,0.2172413793105824,12.100000000001799,3.700000000000002,29,29,28,24,1,5,2.104682207107544
25,detection,2,29,27,0.9310344827586207,18,0,0.0,27,269,4.462962962966094,0.2666666666669705,11.265277777779387,5.899999999999995,29,29,25,18,2,11,2.103760242462158
25,detection,3,29,29,1.0,22,0,0.0,29,291,3.3413793103479246,0.30344827586254275,12.100000000001799,2.0000000000000004,29,29,27,22,1,7,2.118198871612549
25,detection,4,29,29,1.0,24,1,0.041666666666666664,29,290,4.986206896557263,0.19655172413832364,12.100000000001799,0.0,29,29,27,24,0,5,2.1823835372924805
25,detection,5,29,29,1.0,21,1,0.047619047619047616,29,292,4.634482758622039,0.4206896551730475,12.100000000001799,6.699999999999992,29,29,27,21,3,9,2.2881171703338623
25,detection,6,29,28,0.9655172413793104,18,0,0.0,28,282,5.367857142864184,0.20714285714306563,11.683333333335037,4.000000000000002,29,29,22,18,1,11,2.178739547729492
25,detection,7,29,28,0.9655172413793104,22,1,0.045454545454545456,28,281,6.046428571435802,0.3892857142859855,11.683333333335037,0.0,29,29,25,22,0,7,2.132082223892212
25,detection,8,29,28,0.9655172413793104,20,1,0.05,28,277,4.300000000004888,0.23928571428616457,11.683333333335037,0.0,29,29,25,20,0,9,2.1391680240631104
25,detection,9,29,28,0.9655172413793104,18,0,0.0,28,285,4.33214285714551,0.24285714285728233,11.683333333335037,1.3,29,29,23,18,1,11,2.1321563720703125
25,detection,10,29,28,0.9655172413793104,23,2,0.08695652173913043,28,280,5.060714285721291,0.389285714286084,11.683333333335037,0.0,29,29,28,23,0,6,2.0970282554626465
25,detection,11,29,26,0.896551724137931,19,0,0.0,26,258,4.200000000006857,0.28076923076922794,10.850000000001517,0.0,29,29,22,19,0,10,2.1541197299957275
25,detection,12,29,27,0.9310344827586207,18,0,0.0,27,271,3.948148148153606,0.27407407407451956,11.265277777779387,2.600000000000001,29,29,24,18,1,11,2.1345455646514893
25,detection,13,29,26,0.896551724137931,17,0,0.0,26,261,4.2346153846191985,0.23461538461552103,10.848611111112625,0.0,29,29,23,17,0,12,2.197418212890625
25,detection,14,29,29,1.0,24,1,0.041666666666666664,29,292,3.8103448275894607,0.23793103448299696,12.100000000001799,0.0,29,29,28,24,0,5,2.1290624141693115
25,aware,0,29,28,0.9655172413793104,19,0,0.0,28,278,3.453571428574041,0.23928571428596765,11.683333333335037,0.0,29,29,26,19,0,10,2.163435697555542
25,aware,1,29,28,0.9655172413793104,26,0,0.0,28,278,3.635714285720472,0.21785714285737917,11.683333333335037,0.0,29,29,28,26,0,3,2.1678571701049805
25,aware,2,29,29,1.0,23,1,0.043478260869565216,29,296,4.175862068969407,0.24137931034527058,12.100000000001799,0.0,29,29,26,23,0,6,2.2632741928100586
25,aware,3,29,28,0.9655172413793104,24,3,0.125,28,280,3.614285714290361,0.2892857142856745,11.683333333335037,0.0,29,29,27,24,0,5,2.222999095916748
25,aware,4,29,27,0.9310344827586207,19,2,0.10526315789473684,27,273,5.337037037042287,0.4555555555559781,11.266666666668275,4.000000000000002,29,29,23,19,1,10,2.159573793411255
25,aware,5,29,28,0.9655172413793104,25,1,0.04,28,279,3.589285714289003,0.30357142857147223,11.683333333335037,0.0,29,29,27,25,0,4,2.132929801940918
25,aware,6,29,26,0.896551724137931,16,2,0.125,26,262,3.6038461538528117,0.30769230769291767,10.848611111112625,3.600000000000002,29,29,24,16,1,13,2.1927149295806885
25,aware,7,29,27,0.9310344827586207,22,3,0.13636363636363635,27,271,4.185185185190277,0.45185185185226723,11.265277777779387,0.0,29,29,24,22,0,7,2.1510958671569824
25,aware,8,29,25,0.8620689655172413,22,1,0.045454545454545456,25,249,4.524000000007181,0.3960000000005766,10.429166666668085,0.0,29,29,24,22,0,7,2.147972822189331
25,aware,9,29,29,1.0,24,0,0.0,29,287,5.079310344835247,0.3241379310349779,12.100000000001799,6.199999999999994,29,29,28,24,2,5,2.1399037837982178
25,aware,10,29,27,0.9310344827586207,22,0,0.0,27,271,5.688888888889552,0.3259259259260021,11.266666666668275,0.0,29,29,25,22,0,7,2.182500123977661
25,aware,11,29,26,0.896551724137931,21,3,0.14285714285714285,26,262,4.503846153849452,0.3653846153847641,10.850000000001517,0.0,29,29,26,21,0,8,2.2826192378997803
25,aware,12,29,27,0.9310344827586207,21,0,0.0,27,271,5.218518518525172,0.2518518518520154,11.263888888890497,0.0,29,29,23,21,0,8,2.1694302558898926
25,aware,13,29,29,1.0,25,0,0.0,29,294,4.437931034487311,0.3827586206898363,12.100000000001799,0.0,29,29,28,25,0,4,2.1811742782592773
25,aware,14,29,27,0.9310344827586207,19,1,0.05263157894736842,27,271,5.044444444447903,0.4481481481479427,11.266666666668275,0.0,29,29,23,19,0,10,2.334601402282715
30,control,0,29,0,0.0,16,2,0.125,0,0,0.0,0.0,0.0,1.2,29,29,22,16,1,13,1.6492195129394531
30,control,1,29,0,0.0,17,1,0.058823529411764705,0,0,0.0,0.0,0.0,7.999999999999988,29,29,21,17,3,13,1.6227259635925293
30,control,2,29,0,0.0,18,5,0.2777777777777778,0,0,0.0,0.0,0.0,5.999999999999995,29,29,21,18,3,11,1.5879626274108887
30,control,3,29,0,0.0,20,5,0.25,0,0,0.0,0.0,0.0,7.39999999999999,29,29,24,21,4,9,1.6566276550292969
30,control,4,29,0,0.0,20,4,0.2,0,0,0.0,0.0,0.0,8.899999999999984,29,29,25,20,3,10,1.5577056407928467
30,control,5,29,0,0.0,22,2,0.09090909090909091,0,0,0.0,0.0,0.0,10.799999999999978,29,29,23,23,5,7,1.5078389644622803
30,control,6,29,0,0.0,21,3,0.14285714285714285,0,0,0.0,0.0,0.0,3.2000000000000015,29,29,23,22,2,8,1.6063361167907715
30,control,7,29,0,0.0,15,3,0.2,0,0,0.0,0.0,0.0,0.6,29,29,18,15,2,14,1.559964895248413
30,control,8,29,0,0.0,15,4,0.26666666666666666,0,0,0.0,0.0,0.0,16.599999999999966,29,29,22,16,7,15,1.5885460376739502
30,control,9,29,0,0.0,16,3,0.1875,0,0,0.0,0.0,0.0,20.200000000000017,29,29,24,17,7,14,1.5474867820739746
30,control,10,29,0,0.0,16,1,0.0625,0,0,0.0,0.0,0.0,9.499999999999982,29,29,21,17,3,14,1.6099088191986084
30,control,11,29,0,0.0,17,4,0.23529411764705882,0,0,0.0,0.0,0.0,13.09999999999997,29,29,24,17,5,14,1.6383640766143799
30,control,12,29,0,0.0,14,2,0.14285714285714285,0,0,0.0,0.0,0.0,6.099999999999994,29,29,18,14,3,15,1.591681718826294
30,control,13,29,0,0.0,16,3,0.1875,0,0,0.0,0.0,0.0,0.8999999999999999,29,29,18,16,1,13,1.5763440132141113
30,control,14,29,0,0.0,15,2,0.13333333333333333,0,0,0.0,0.0,0.0,5.399999999999997,29,29,16,16,2,14,1.5671091079711914
30,detection,0,29,29,1.0,24,0,0.0,29,290,6.403448275870984,0.33448275862119986,12.100000000001799,0.0,29,29,29,24,0,5,2.030989170074463
30,detection,1,29,26,0.896551724137931,21,2,0.09523809523809523,26,262,4.519230769236886,0.23846153846189003,10.848611111112625,1.4000000000000001,29,29,26,21,1,8,2.081149101257324
30,detection,2,29,28,0.9655172413793104,20,1,0.05,28,287,4.525000000008568,0.18571428571468424,11.683333333335037,2.800000000000001,29,29,27,20,1,9,1.9772727489471436
30,detection,3,29,28,0.9655172413793104,21,2,0.09523809523809523,28,282,7.146428571434956,0.25000000000019185,11.683333333335037,2.1000000000000005,29,29,26,21,1,8,2.050585985183716
30,detection,4,29,28,0.9655172413793104,20,2,0.1,28,281,5.260714285720749,0.31071428571455834,11.683333333335037,5.699999999999996,29,29,26,20,2,9,2.0630829334259033
30,detection,5,29,27,0.9310344827586207,22,1,0.045454545454545456,27,275,4.914814814819236,0.20740740740769667,11.265277777779387,0.0,29,29,25,22,0,7,2.3852102756500244
30,detection,6,29,23,0.7931034482758621,17,1,0.058823529411764705,23,228,6.165217391312441,0.3782608695657915,9.595833333334562,0.0,29,29,22,17,0,12,2.0333380699157715
30,detection,7,29,28,0.9655172413793104,19,3,0.15789473684210525,28,281,5.214285714292301,0.27857142857167155,11.683333333335037,0.0,29,29,25,19,0,10,2.0965487957000732
30,detection,8,29,29,1.0,25,1,0.04,29,290,5.031034482763175,0.3103448275863598,12.100000000001799,1.6000000000000003,29,29,27,25,1,4,2.069922924041748
30,detection,9,29,28,0.9655172413793104,21,0,0.0,28,281,5.664285714291437,0.31785714285726385,11.681944444446149,0.0,29,29,23,21,0,8,2.189730405807495
30,detection,10,29,28,0.9655172413793104,25,0,0.0,28,284,4.935714285717746,0.3178571428572598,11.681944444446149,0.0,29,29,26,25,0,4,2.0978643894195557
30,detection,11,29,29,1.0,22,2,0.09090909090909091,29,293,4.593103448278491,0.46551724137944755,12.100000000001799,5.599999999999996,29,29,25,22,2,7,2.1506736278533936
30,detection,12,29,25,0.8620689655172413,19,1,0.05263157894736842,25,249,5.924000000006254,0.2800000000002592,10.431944444445863,1.5000000000000002,29,29,23,19,1,10,2.0715670585632324
30,detection,13,29,27,0.9310344827586207,22,1,0.045454545454545456,27,269,5.081481481488454,0.32962962962997616,11.263888888890497,3.4000000000000017,29,29,26,22,2,7,2.082826614379883
30,detection,14,29,26,0.896551724137931,18,3,0.16666666666666666,26,260,5.996153846160435,0.35384615384657864,10.848611111112625,0.0,29,29,24,18,0,11,2.0188465118408203
30,aware,0,29,27,0.9310344827586207,21,1,0.047619047619047616,27,271,7.340740740750675,0.30000000000027877,11.266666666668275,7.29999999999999,29,29,25,22,2,8,2.1102869510650635
30,aware,1,29,26,0.896551724137931,21,0,0.0,26,258,6.000000000005221,0.18846153846189723,10.850000000001517,0.0,29,29,25,21,0,8,2.07966685295105
30,aware,2,29,28,0.9655172413793104,18,0,0.0,28,281,5.757142857149729,0.3000000000000317,11.683333333335037,2.1000000000000005,29,29,24,18,1,11,2.0743179321289062
30,aware,3,29,26,0.896551724137931,18,3,0.16666666666666666,26,262,6.323076923086337,0.19615384615401318,10.848611111112625,0.0,29,29,22,18,0,11,2.040431499481201
30,aware,4,29,27,0.9310344827586207,23,2,0.08695652173913043,27,271,3.8444444444476376,0.229629629629925,11.266666666668275,0.0,29,29,25,23,0,6,2.0816452503204346
30,aware,5,29,28,0.9655172413793104,25,1,0.04,28,281,6.210714285721338,0.2964285714289921,11.683333333335037,1.6000000000000003,29,29,28,25,1,4,2.044938087463379
30,aware,6,29,26,0.896551724137931,15,0,0.0,26,257,6.092307692313838,0.2500000000001749,10.848611111112625,0.0,29,29,21,15,0,14,2.100356101989746
30,aware,7,29,29,1.0,22,1,0.045454545454545456,29,287,5.627586206900198,0.2586206896555909,12.100000000001799,0.0,29,29,26,22,0,7,2.0602223873138428
30,aware,8,29,26,0.896551724137931,23,1,0.043478260869565216,26,262,4.75769230769854,0.3730769230771216,10.847222222223737,0.0,29,29,26,23,0,6,2.115535020828247
30,aware,9,29,28,0.9655172413793104,18,2,0.1111111111111111,28,280,6.325000000007322,0.35714285714332306,11.681944444446149,3.2000000000000015,29,29,28,18,1,11,2.132228136062622
30,aware,10,29,28,0.9655172413793104,21,0,0.0,28,283,5.775000000006365,0.22500000000001258,11.683333333335037,5.599999999999996,29,29,24,21,2,8,2.0214474201202393
30,aware,11,29,27,0.9310344827586207,19,2,0.10526315789473684,27,270,6.166666666670738,0.29629629629639737,11.266666666668275,0.0,29,29,24,19,0,10,2.044170618057251
30,aware,12,29,27,0.9310344827586207,22,5,0.22727272727272727,27,274,7.629629629639125,0.24074074074106602,11.265277777779387,0.0,29,29,24,22,0,7,2.086259365081787
30,aware,13,29,28,0.9655172413793104,21,2,0.09523809523809523,28,278,6.246428571436273,0.47500000000074344,11.683333333335037,2.2000000000000006,29,29,25,21,1,8,2.0674517154693604
30,aware,14,29,27,0.9310344827586207,24,1,0.041666666666666664,27,270,5.2592592592660345,0.2888888888891398,11.265277777779387,0.0,29,29,25,24,0,5,2.109262704849243
40,control,0,29,0,0.0,16,2,0.125,0,0,0.0,0.0,0.0,1.2,29,29,22,16,1,13,1.5953068733215332
40,control,1,29,0,0.0,17,1,0.058823529411764705,0,0,0.0,0.0,0.0,7.999999999999988,29,29,21,17,3,13,1.5942659378051758
40,control,2,29,0,0.0,18,5,0.2777777777777778,0,0,0.0,0.0,0.0,5.999999999999995,29,29,21,18,3,11,1.5622947216033936
40,control,3,29,0,0.0,20,5,0.25,0,0,0.0,0.0,0.0,7.39999999999999,29,29,24,21,4,9,1.5707075595855713
40,control,4,29,0,0.0,20,4,0.2,0,0,0.0,0.0,0.0,8.899999999999984,29,29,25,20,3,10,1.6243319511413574
40,control,5,29,0,0.0,22,2,0.09090909090909091,0,0,0.0,0.0,0.0,10.799999999999978,29,29,23,23,5,7,1.5612354278564453
40,control,6,29,0,0.0,21,3,0.14285714285714285,0,0,0.0,0.0,0.0,3.2000000000000015,29,29,23,22,2,8,1.5957565307617188
40,control,7,29,0,0.0,15,3,0.2,0,0,0.0,0.0,0.0,0.6,29,29,18,15,2,14,1.5500903129577637
40,control,8,29,0,0.0,15,4,0.26666666666666666,0,0,0.0,0.0,0.0,16.599999999999966,29,29,22,16,7,15,1.6036927700042725
40,control,9,29,0,0.0,16,3,0.1875,0,0,0.0,0.0,0.0,20.200000000000017,29,29,24,17,7,14,1.5671756267547607
40,control,10,29,0,0.0,16,1,0.0625,0,0,0.0,0.0,0.0,9.499999999999982,29,29,21,17,3,14,1.5550494194030762
40,control,11,29,0,0.0,17,4,0.23529411764705882,0,0,0.0,0.0,0.0,13.09999999999997,29,29,24,17,5,14,1.5788581371307373
40,control,12,29,0,0.0,14,2,0.14285714285714285,0,0,0.0,0.0,0.0,6.099999999999994,29,29,18,14,3,15,1.5686826705932617
40,control,13,29,0,0.0,16,3,0.1875,0,0,0.0,0.0,0.0,0.8999999999999999,29,29,18,16,1,13,1.561751365661621
40,control,14,29,0,0.0,15,2,0.13333333333333333,0,0,0.0,0.0,0.0,5.399999999999997,29,29,16,16,2,14,1.5776903629302979
40,detection,0,29,20,0.6896551724137931,21,0,0.0,20,199,6.725000000005082,0.33500000000046415,8.34583333333428,2.0000000000000004,29,29,23,21,1,9,1.955256462097168
40,detection,1,29,23,0.7931034482758621,19,1,0.05263157894736842,23,230,4.4826086956582385,0.28695652173963315,9.595833333334562,5.999999999999995,29,29,24,19,2,10,1.957939863204956
40,detection,2,29,17,0.5862068965517241,22,5,0.22727272727272727,17,170,6.264705882357183,0.3176470588238023,7.094444444445107,0.0,29,29,24,22,0,7,1.9454751014709473
40,detection,3,29,19,0.6551724137931034,17,1,0.058823529411764705,19,191,6.678947368428383,0.3894736842113344,7.923611111111961,7.799999999999988,29,29,23,17,2,12,1.992182731628418
40,detection,4,29,22,0.7586206896551724,18,2,0.1111111111111111,22,218,4.831818181827137,0.3363636363642231,9.179166666667802,4.6,29,29,26,18,2,11,1.9640133380889893
40,detection,5,29,23,0.7931034482758621,20,4,0.2,23,227,5.356521739138185,0.30000000000044263,9.593055555556784,0.0,29,29,25,20,1,9,2.0332703590393066
40,detection,6,29,21,0.7241379310344828,18,0,0.0,21,211,5.733333333340575,0.5238095238104806,8.76111111111215,0.0,29,29,25,18,0,11,1.9613900184631348
40,detection,7,29,22,0.7586206896551724,20,1,0.05,22,218,4.240909090918158,0.35909090909169356,9.179166666667802,0.0,29,29,24,20,0,9,2.0625360012054443
40,detection,8,29,21,0.7241379310344828,21,0,0.0,21,209,5.800000000010008,0.3142857142861268,8.76111111111215,6.5999999999999925,29,29,22,21,2,8,2.0337886810302734
40,detection,9,29,19,0.6551724137931034,17,2,0.11764705882352941,19,194,5.142105263166304,0.410526315789591,7.926388888889739,0.0,29,29,22,17,0,12,1.958664894104004
40,detection,10,29,17,0.5862068965517241,19,3,0.15789473684210525,17,170,4.170588235296504,0.247058823529595,7.094444444445107,4.100000000000001,29,29,25,19,2,10,1.9769763946533203
40,detection,11,29,18,0.6206896551724138,20,0,0.0,18,181,4.816666666673196,0.18888888888925395,7.5055555555563105,0.0,29,29,21,20,0,9,1.9837820529937744
40,detection,12,29,23,0.7931034482758621,26,5,0.19230769230769232,23,231,6.108695652179518,0.44347826087018505,9.598611111112342,0.0,29,29,29,26,0,3,1.9912569522857666
40,detection,13,29,18,0.6206896551724138,19,0,0.0,18,181,4.322222222226041,0.5055555555566684,7.508333333334088,8.899999999999984,29,29,25,20,3,10,2.027419328689575
40,detection,14,29,16,0.5517241379310345,18,1,0.05555555555555555,16,160,5.131250000001218,0.3500000000002821,6.675000000000566,9.399999999999983,29,29,24,18,3,11,1.9654655456542969
40,aware,0,29,17,0.5862068965517241,15,0,0.0,17,172,5.611764705894944,0.42941176470610704,7.091666666667328,5.4999999999999964,29,29,21,16,2,14,2.032846689224243
40,aware,1,29,21,0.7241379310344828,15,2,0.13333333333333333,21,213,6.314285714294334,0.31428571428606183,8.76388888888993,3.5000000000000018,29,29,22,15,1,14,1.9392664432525635
40,aware,2,29,23,0.7931034482758621,19,0,0.0,23,233,6.021739130442216,0.2608695652177274,9.595833333334562,5.1999999999999975,29,29,27,19,2,11,1.9349315166473389
40,aware,3,29,23,0.7931034482758621,24,2,0.08333333333333333,23,228,7.482608695657815,0.40869565217412956,9.597222222223452,0.0,29,29,27,24,0,5,1.965827465057373
40,aware,4,29,19,0.6551724137931034,19,2,0.10526315789473684,19,193,5.278947368421851,0.16842105263183266,7.927777777778629,0.0,29,29,24,19,0,10,1.969010353088379
40,aware,5,29,22,0.7586206896551724,23,0,0.0,22,220,6.83181818182644,0.3590909090913344,9.177777777778912,7.799999999999988,29,29,29,23,3,7,1.9364383220672607
40,aware,6,29,18,0.6206896551724138,15,1,0.06666666666666667,18,181,7.583333333336507,0.5000000000003,7.511111111111867,6.299999999999994,29,29,19,15,2,14,1.9947686195373535
40,aware,7,29,23,0.7931034482758621,21,2,0.09523809523809523,23,231,4.347826086962924,0.36521739130495606,9.595833333334562,3.5000000000000018,29,29,24,21,2,9,1.9312129020690918
40,aware,8,29,20,0.6896551724137931,20,5,0.25,20,200,6.545000000005922,0.32000000000041384,8.3430555555565,2.9000000000000012,29,29,24,21,1,9,1.9524095058441162
40,aware,9,29,21,0.7241379310344828,19,4,0.21052631578947367,21,211,6.976190476195951,0.4380952380955637,8.76111111111215,3.1000000000000014,29,29,24,19,1,11,1.9056603908538818
40,aware,10,29,19,0.6551724137931034,20,2,0.1,19,191,6.415789473690384,0.3105263157896056,7.927777777778629,0.0,29,29,22,20,0,9,2.088765859603882
40,aware,11,29,20,0.6896551724137931,16,2,0.125,20,201,5.285000000003004,0.3600000000007185,8.348611111112056,0.0,29,29,24,16,0,13,1.9533820152282715
40,aware,12,29,14,0.4827586206896552,14,2,0.14285714285714285,14,140,4.592857142864408,0.1857142857143929,5.841666666667043,0.0,29,29,16,14,0,15,2.0697989463806152
40,aware,13,29,20,0.6896551724137931,17,1,0.058823529411764705,20,199,7.955000000005884,0.3450000000001438,8.34583333333428,6.399999999999993,29,29,22,18,3,12,1.9248039722442627
40,aware,14,29,20,0.6896551724137931,19,2,0.10526315789473684,20,199,5.300000000010426,0.3600000000004087,8.34444444444539,0.0,29,29,22,19,0,10,1.9587867259979248
