detection_rate_per_sec,mode,trial,animals,detected,det_rate,road_entries,collisions,col_rate,warnings,vehicles_alerted,mean_latency_s,in_range_latency_s,awareness_pct,frozen_on_road_s,n_foraging,n_approaching,n_hesitating,n_crossing,n_frozen,n_fleeing,wall_seconds
1.0,aware,3,29,28,0.9655172413793104,21,1,0.047619047619047616,28,283,3.1071428571485833,1.167857142859131,11.683333333335037,3.2000000000000015,29,29,26,21,1,8,2.5193583965301514
1.0,aware,4,29,29,1.0,20,2,0.1,29,290,2.5034482758636516,1.0275862068981123,12.100000000001799,0.0,29,29,26,20,0,9,2.5892159938812256
1.0,aware,5,29,29,1.0,25,1,0.04,29,291,2.4931034482791583,0.7344827586220601,12.100000000001799,0.0,29,29,27,25,0,4,2.5438883304595947
1.0,aware,6,29,29,1.0,25,2,0.08,29,300,2.4206896551768127,0.6310344827596256,12.100000000001799,0.0,29,29,26,25,0,4,2.4743895530700684
1.0,aware,7,29,28,0.9655172413793104,24,1,0.041666666666666664,28,279,2.9607142857161373,1.2285714285723575,11.683333333335037,2.400000000000001,29,29,26,24,1,5,2.5433120727539062
1.0,aware,8,29,29,1.0,20,0,0.0,29,291,2.641379310348613,0.7620689655182458,12.100000000001799,0.0,29,29,27,20,0,9,2.549978256225586
1.0,aware,9,29,29,1.0,22,0,0.0,29,291,2.910344827589148,0.800000000001259,12.100000000001799,0.0,29,29,28,22,0,7,2.497562885284424
1.0,aware,10,29,28,0.9655172413793104,20,0,0.0,28,282,3.4464285714332683,1.367857142858339,11.683333333335037,0.0,29,29,25,20,0,9,2.557371139526367
1.0,aware,11,29,29,1.0,20,3,0.15,29,289,3.7068965517301065,0.996551724139811,12.100000000001799,0.0,29,29,26,20,0,9,2.615300416946411
1.0,aware,12,29,29,1.0,19,1,0.05263157894736842,29,293,3.0827586206910236,0.6689655172419166,12.100000000001799,0.0,29,29,26,19,0,10,2.5436878204345703
1.0,aware,13,29,29,1.0,22,2,0.09090909090909091,29,288,2.93793103448754,0.8482758620701512,12.100000000001799,0.0,29,29,27,22,0,7,2.594712257385254
1.0,aware,14,29,29,1.0,19,0,0.0,29,292,2.975862068970956,1.062068965519247,12.100000000001799,3.4000000000000017,29,29,27,19,1,10,2.4894938468933105
2.0,control,0,29,0,0.0,16,2,0.125,0,0,0.0,0.0,0.0,1.2,29,29,22,16,1,13,1.49705171585083
2.0,control,1,29,0,0.0,17,1,0.058823529411764705,0,0,0.0,0.0,0.0,7.999999999999988,29,29,21,17,3,13,1.5316493511199951
2.0,control,2,29,0,0.0,18,5,0.2777777777777778,0,0,0.0,0.0,0.0,5.999999999999995,29,29,21,18,3,11,1.6383402347564697
2.0,control,3,29,0,0.0,20,5,0.25,0,0,0.0,0.0,0.0,7.39999999999999,29,29,24,21,4,9,1.6711976528167725
